#rep	gen	Y	X	TEs	silenced	denovo
1	210	19	35	39	s	n
1	210	19	36	39	s	n
1	210	19	37	33	s	n
1	210	19	38	34	s	n
1	210	19	39	40	s	n
1	210	19	40	36	s	n
1	210	19	41	36	s	n
1	210	19	42	33	s	n
1	210	19	43	30	s	n
1	210	19	44	31	s	n
1	210	19	45	36	s	n
1	210	19	46	30	s	n
1	210	19	47	34	s	n
1	210	19	48	44	s	n
1	210	19	49	33	s	n
1	210	19	50	35	s	n
1	210	20	1	38	s	n
1	210	20	2	35	s	n
1	210	20	3	26	s	n
1	210	20	4	36	s	n
1	210	20	5	31	s	n
1	210	20	6	28	s	n
1	210	20	7	30	s	n
1	210	20	8	27	s	n
1	210	20	9	29	s	n
1	210	20	10	23	s	n
1	210	20	11	27	s	n
1	210	20	12	27	s	n
1	210	20	13	25	s	n
1	210	20	14	25	s	n
1	210	20	15	25	s	n
1	210	20	16	32	s	n
1	210	20	17	32	s	n
1	210	20	18	29	s	n
1	210	20	19	32	s	n
1	210	20	20	31	s	n
1	210	20	21	30	s	n
1	210	20	22	26	s	n
1	210	20	23	25	s	n
1	210	20	24	30	s	n
1	210	20	25	36	s	n
1	210	20	26	28	s	n
1	210	20	27	38	s	n
1	210	20	28	32	s	n
1	210	20	29	50	s	n
1	210	20	30	36	s	n
1	210	20	31	40	s	n
1	210	20	32	37	s	n
1	210	20	33	47	s	n
1	210	20	34	43	s	n
1	210	20	35	33	s	n
1	210	20	36	27	s	n
1	210	20	37	27	s	n
1	210	20	38	38	s	n
1	210	20	39	38	s	n
1	210	20	40	39	s	n
1	210	20	41	21	s	n
1	210	20	42	26	s	n
1	210	20	43	34	s	n
1	210	20	44	23	s	n
1	210	20	45	33	s	n
1	210	20	46	36	s	n
1	210	20	47	39	s	n
1	210	20	48	35	s	n
1	210	20	49	36	s	n
1	210	20	50	44	s	n
1	220	1	1	28	s	n
1	220	1	2	27	s	n
1	220	1	3	34	s	n
1	220	1	4	24	s	n
1	220	1	5	35	s	n
1	220	1	6	43	s	n
1	220	1	7	44	s	n
1	220	1	8	37	s	n
1	220	1	9	41	s	n
1	220	1	10	33	s	n
1	220	1	11	42	s	n
1	220	1	12	42	s	n
1	220	1	13	39	s	n
1	220	1	14	43	s	n
1	220	1	15	39	s	n
1	220	1	16	32	s	n
1	220	1	17	33	s	n
1	220	1	18	31	s	n
1	220	1	19	36	s	n
1	220	1	20	45	s	n
1	220	1	21	36	s	n
1	220	1	22	40	s	n
1	220	1	23	33	s	n
1	220	1	24	45	s	n
1	220	1	25	48	s	n
1	220	1	26	38	s	n
1	220	1	27	34	s	n
1	220	1	28	39	s	n
1	220	1	29	42	s	n
1	220	1	30	40	s	n
1	220	1	31	46	s	n
1	220	1	32	42	s	n
1	220	1	33	46	s	n
1	220	1	34	34	s	n
1	220	1	35	40	s	n
1	220	1	36	42	s	n
1	220	1	37	36	s	n
1	220	1	38	39	s	n
1	220	1	39	38	s	n
1	220	1	40	39	s	n
1	220	1	41	30	s	n
1	220	1	42	37	s	n
1	220	1	43	28	s	n
1	220	1	44	29	s	n
1	220	1	45	27	s	n
1	220	1	46	37	s	n
1	220	1	47	42	s	n
1	220	1	48	45	s	n
1	220	1	49	35	s	n
1	220	1	50	26	s	n
1	220	2	1	25	s	n
1	220	2	2	26	s	n
1	220	2	3	34	s	n
1	220	2	4	31	s	n
1	220	2	5	35	s	n
1	220	2	6	28	s	n
1	220	2	7	28	s	n
1	220	2	8	30	s	n
1	220	2	9	31	s	n
1	220	2	10	39	s	n
1	220	2	11	34	s	n
1	220	2	12	39	s	n
1	220	2	13	36	s	n
1	220	2	14	40	s	n
1	220	2	15	40	s	n
1	220	2	16	42	s	n
1	220	2	17	36	s	n
1	220	2	18	45	s	n
1	220	2	19	35	s	n
1	220	2	20	39	s	n
1	220	2	21	31	s	n
1	220	2	22	29	s	n
1	220	2	23	33	s	n
1	220	2	24	39	s	n
1	220	2	25	42	s	n
1	220	2	26	42	s	n
1	220	2	27	35	s	n
1	220	2	28	37	s	n
1	220	2	29	38	s	n
1	220	2	30	42	s	n
1	220	2	31	44	s	n
1	220	2	32	41	s	n
1	220	2	33	46	s	n
1	220	2	34	30	s	n
1	220	2	35	43	s	n
1	220	2	36	32	s	n
1	220	2	37	39	s	n
1	220	2	38	48	s	n
1	220	2	39	47	s	n
1	220	2	40	31	s	n
1	220	2	41	36	s	n
1	220	2	42	35	s	n
1	220	2	43	28	s	n
1	220	2	44	29	s	n
1	220	2	45	43	s	n
1	220	2	46	35	s	n
1	220	2	47	34	s	n
1	220	2	48	31	s	n
1	220	2	49	26	s	n
1	220	2	50	33	s	n
1	220	3	1	24	s	n
1	220	3	2	27	s	n
1	220	3	3	28	s	n
1	220	3	4	22	s	n
1	220	3	5	33	s	n
1	220	3	6	45	s	n
1	220	3	7	39	s	n
1	220	3	8	42	s	n
1	220	3	9	41	s	n
1	220	3	10	41	s	n
1	220	3	11	34	s	n
1	220	3	12	36	s	n
1	220	3	13	35	s	n
1	220	3	14	36	s	n
1	220	3	15	39	s	n
1	220	3	16	40	s	n
1	220	3	17	28	s	n
1	220	3	18	38	s	n
1	220	3	19	34	s	n
1	220	3	20	42	s	n
1	220	3	21	29	s	n
1	220	3	22	42	s	n
1	220	3	23	36	s	n
1	220	3	24	38	s	n
1	220	3	25	29	s	n
1	220	3	26	35	s	n
1	220	3	27	49	s	n
1	220	3	28	44	s	n
1	220	3	29	41	s	n
1	220	3	30	35	s	n
1	220	3	31	57	s	n
1	220	3	32	33	s	n
1	220	3	33	28	s	n
1	220	3	34	41	s	n
1	220	3	35	35	s	n
1	220	3	36	32	s	n
1	220	3	37	41	s	n
1	220	3	38	36	s	n
1	220	3	39	25	s	n
1	220	3	40	28	s	n
1	220	3	41	27	s	n
1	220	3	42	31	s	n
1	220	3	43	29	s	n
1	220	3	44	30	s	n
1	220	3	45	27	s	n
1	220	3	46	38	s	n
1	220	3	47	36	s	n
1	220	3	48	27	s	n
1	220	3	49	26	s	n
1	220	3	50	33	s	n
1	220	4	1	23	s	n
1	220	4	2	25	s	n
1	220	4	3	27	s	n
1	220	4	4	32	s	n
1	220	4	5	39	s	n
1	220	4	6	31	s	n
1	220	4	7	36	s	n
1	220	4	8	34	s	n
1	220	4	9	34	s	n
1	220	4	10	40	s	n
1	220	4	11	44	s	n
1	220	4	12	42	s	n
1	220	4	13	42	s	n
1	220	4	14	29	s	n
1	220	4	15	34	s	n
1	220	4	16	37	s	n
1	220	4	17	42	s	n
1	220	4	18	45	s	n
1	220	4	19	34	s	n
1	220	4	20	39	s	n
1	220	4	21	39	s	n
1	220	4	22	36	s	n
1	220	4	23	32	s	n
1	220	4	24	36	s	n
1	220	4	25	34	s	n
1	220	4	26	35	s	n
1	220	4	27	31	s	n
1	220	4	28	32	s	n
1	220	4	29	48	s	n
1	220	4	30	40	s	n
1	220	4	31	46	s	n
1	220	4	32	55	s	n
1	220	4	33	33	s	n
1	220	4	34	45	s	n
1	220	4	35	32	s	n
1	220	4	36	36	s	n
1	220	4	37	41	s	n
1	220	4	38	36	s	n
1	220	4	39	38	s	n
1	220	4	40	31	s	n
1	220	4	41	29	s	n
1	220	4	42	26	s	n
1	220	4	43	34	s	n
1	220	4	44	34	s	n
1	220	4	45	23	s	n
1	220	4	46	24	s	n
1	220	4	47	31	s	n
1	220	4	48	34	s	n
1	220	4	49	38	s	n
1	220	4	50	38	s	n
1	220	5	1	30	s	n
1	220	5	2	30	s	n
1	220	5	3	27	s	n
1	220	5	4	20	s	n
1	220	5	5	31	s	n
1	220	5	6	34	s	n
1	220	5	7	45	s	n
1	220	5	8	40	s	n
1	220	5	9	44	s	n
1	220	5	10	51	s	n
1	220	5	11	51	s	n
1	220	5	12	32	s	n
1	220	5	13	38	s	n
1	220	5	14	32	s	n
1	220	5	15	31	s	n
1	220	5	16	35	s	n
1	220	5	17	41	s	n
1	220	5	18	48	s	n
1	220	5	19	46	s	n
1	220	5	20	48	s	n
1	220	5	21	26	s	n
1	220	5	22	40	s	n
1	220	5	23	46	s	n
1	220	5	24	33	s	n
1	220	5	25	33	s	n
1	220	5	26	47	s	n
1	220	5	27	35	s	n
1	220	5	28	40	s	n
1	220	5	29	37	s	n
1	220	5	30	41	s	n
1	220	5	31	38	s	n
1	220	5	32	34	s	n
1	220	5	33	29	s	n
1	220	5	34	42	s	n
1	220	5	35	48	s	n
1	220	5	36	38	s	n
1	220	5	37	41	s	n
1	220	5	38	42	s	n
1	220	5	39	44	s	n
1	220	5	40	38	s	n
1	220	5	41	32	s	n
1	220	5	42	38	s	n
1	220	5	43	37	s	n
1	220	5	44	39	s	n
1	220	5	45	27	s	n
1	220	5	46	26	s	n
1	220	5	47	26	s	n
1	220	5	48	31	s	n
1	220	5	49	37	s	n
1	220	5	50	37	s	n
1	220	6	1	36	s	n
1	220	6	2	25	s	n
1	220	6	3	28	s	n
1	220	6	4	32	s	n
1	220	6	5	28	s	n
1	220	6	6	33	s	n
1	220	6	7	30	s	n
1	220	6	8	31	s	n
1	220	6	9	40	s	n
1	220	6	10	50	s	n
1	220	6	11	37	s	n
1	220	6	12	43	s	n
1	220	6	13	35	s	n
1	220	6	14	30	s	n
1	220	6	15	32	s	n
1	220	6	16	44	s	n
1	220	6	17	42	s	n
1	220	6	18	43	s	n
1	220	6	19	37	s	n
1	220	6	20	47	s	n
1	220	6	21	49	s	n
1	220	6	22	43	s	n
1	220	6	23	41	s	n
1	220	6	24	48	s	n
1	220	6	25	36	s	n
1	220	6	26	30	s	n
1	220	6	27	35	s	n
1	220	6	28	45	s	n
1	220	6	29	44	s	n
1	220	6	30	51	s	n
1	220	6	31	52	s	n
1	220	6	32	43	s	n
1	220	6	33	32	s	n
1	220	6	34	27	s	n
1	220	6	35	35	s	n
1	220	6	36	38	s	n
1	220	6	37	34	s	n
1	220	6	38	43	s	n
1	220	6	39	41	s	n
1	220	6	40	32	s	n
1	220	6	41	28	s	n
1	220	6	42	32	s	n
1	220	6	43	34	s	n
1	220	6	44	35	s	n
1	220	6	45	28	s	n
1	220	6	46	35	s	n
1	220	6	47	33	s	n
1	220	6	48	27	s	n
1	220	6	49	30	s	n
1	220	6	50	25	s	n
1	220	7	1	34	s	n
1	220	7	2	27	s	n
1	220	7	3	32	s	n
1	220	7	4	27	s	n
1	220	7	5	22	s	n
1	220	7	6	27	s	n
1	220	7	7	30	s	n
1	220	7	8	37	s	n
1	220	7	9	39	s	n
1	220	7	10	52	s	n
1	220	7	11	35	s	n
1	220	7	12	46	s	n
1	220	7	13	50	s	n
1	220	7	14	28	s	n
1	220	7	15	38	s	n
1	220	7	16	31	s	n
1	220	7	17	34	s	n
1	220	7	18	35	s	n
1	220	7	19	40	s	n
1	220	7	20	42	s	n
1	220	7	21	39	s	n
1	220	7	22	36	s	n
1	220	7	23	47	s	n
1	220	7	24	39	s	n
1	220	7	25	29	s	n
1	220	7	26	42	s	n
1	220	7	27	36	s	n
1	220	7	28	33	s	n
1	220	7	29	44	s	n
1	220	7	30	38	s	n
1	220	7	31	41	s	n
1	220	7	32	32	s	n
1	220	7	33	29	s	n
1	220	7	34	29	s	n
1	220	7	35	39	s	n
1	220	7	36	47	s	n
1	220	7	37	42	s	n
1	220	7	38	32	s	n
1	220	7	39	39	s	n
1	220	7	40	28	s	n
1	220	7	41	27	s	n
1	220	7	42	23	s	n
1	220	7	43	38	s	n
1	220	7	44	41	s	n
1	220	7	45	36	s	n
1	220	7	46	36	s	n
1	220	7	47	31	s	n
1	220	7	48	22	s	n
1	220	7	49	32	s	n
1	220	7	50	30	s	n
1	220	8	1	28	s	n
1	220	8	2	25	s	n
1	220	8	3	34	s	n
1	220	8	4	33	s	n
1	220	8	5	27	s	n
1	220	8	6	35	s	n
1	220	8	7	31	s	n
1	220	8	8	42	s	n
1	220	8	9	30	s	n
1	220	8	10	39	s	n
1	220	8	11	28	s	n
1	220	8	12	36	s	n
1	220	8	13	35	s	n
1	220	8	14	32	s	n
1	220	8	15	36	s	n
1	220	8	16	34	s	n
1	220	8	17	40	s	n
1	220	8	18	42	s	n
1	220	8	19	30	s	n
1	220	8	20	41	s	n
1	220	8	21	36	s	n
1	220	8	22	39	s	n
1	220	8	23	46	s	n
1	220	8	24	37	s	n
1	220	8	25	37	s	n
1	220	8	26	37	s	n
1	220	8	27	43	s	n
1	220	8	28	34	s	n
1	220	8	29	42	s	n
1	220	8	30	51	s	n
1	220	8	31	41	s	n
1	220	8	32	51	s	n
1	220	8	33	41	s	n
1	220	8	34	43	s	n
1	220	8	35	46	s	n
1	220	8	36	42	s	n
1	220	8	37	38	s	n
1	220	8	38	43	s	n
1	220	8	39	44	s	n
1	220	8	40	30	s	n
1	220	8	41	23	s	n
1	220	8	42	21	s	n
1	220	8	43	18	s	n
1	220	8	44	37	s	n
1	220	8	45	32	s	n
1	220	8	46	33	s	n
1	220	8	47	25	s	n
1	220	8	48	32	s	n
1	220	8	49	26	s	n
1	220	8	50	21	s	n
1	220	9	1	40	s	n
1	220	9	2	41	s	n
1	220	9	3	30	s	n
1	220	9	4	39	s	n
1	220	9	5	29	s	n
1	220	9	6	30	s	n
1	220	9	7	45	s	n
1	220	9	8	39	s	n
1	220	9	9	40	s	n
1	220	9	10	48	s	n
1	220	9	11	30	s	n
1	220	9	12	32	s	n
1	220	9	13	35	s	n
1	220	9	14	28	s	n
1	220	9	15	40	s	n
1	220	9	16	40	s	n
1	220	9	17	36	s	n
1	220	9	18	31	s	n
1	220	9	19	31	s	n
1	220	9	20	41	s	n
1	220	9	21	37	s	n
1	220	9	22	40	s	n
1	220	9	23	41	s	n
1	220	9	24	37	s	n
1	220	9	25	36	s	n
1	220	9	26	40	s	n
1	220	9	27	42	s	n
1	220	9	28	35	s	n
1	220	9	29	24	s	n
1	220	9	30	37	s	n
1	220	9	31	34	s	n
1	220	9	32	35	s	n
1	220	9	33	48	s	n
1	220	9	34	42	s	n
1	220	9	35	39	s	n
1	220	9	36	30	s	n
1	220	9	37	48	s	n
1	220	9	38	63	s	n
1	220	9	39	33	s	n
1	220	9	40	34	s	n
1	220	9	41	23	s	n
1	220	9	42	29	s	n
1	220	9	43	23	s	n
1	220	9	44	30	s	n
1	220	9	45	25	s	n
1	220	9	46	28	s	n
1	220	9	47	32	s	n
1	220	9	48	32	s	n
1	220	9	49	25	s	n
1	220	9	50	27	s	n
1	220	10	1	40	s	n
1	220	10	2	35	s	n
1	220	10	3	37	s	n
1	220	10	4	35	s	n
1	220	10	5	33	s	n
1	220	10	6	41	s	n
1	220	10	7	40	s	n
1	220	10	8	43	s	n
1	220	10	9	32	s	n
1	220	10	10	37	s	n
1	220	10	11	39	s	n
1	220	10	12	27	s	n
1	220	10	13	34	s	n
1	220	10	14	20	s	n
1	220	10	15	28	s	n
1	220	10	16	34	s	n
1	220	10	17	36	s	n
1	220	10	18	34	s	n
1	220	10	19	36	s	n
1	220	10	20	35	s	n
1	220	10	21	37	s	n
1	220	10	22	43	s	n
1	220	10	23	44	s	n
1	220	10	24	40	s	n
1	220	10	25	48	s	n
1	220	10	26	35	s	n
1	220	10	27	27	s	n
1	220	10	28	38	s	n
1	220	10	29	35	s	n
1	220	10	30	33	s	n
1	220	10	31	39	s	n
1	220	10	32	40	s	n
1	220	10	33	43	s	n
1	220	10	34	34	s	n
1	220	10	35	41	s	n
1	220	10	36	32	s	n
1	220	10	37	33	s	n
1	220	10	38	26	s	n
1	220	10	39	40	s	n
1	220	10	40	29	s	n
1	220	10	41	28	s	n
1	220	10	42	27	s	n
1	220	10	43	26	s	n
1	220	10	44	27	s	n
1	220	10	45	35	s	n
1	220	10	46	21	s	n
1	220	10	47	26	s	n
1	220	10	48	45	s	n
1	220	10	49	31	s	n
1	220	10	50	28	s	n
1	220	11	1	23	s	n
1	220	11	2	37	s	n
1	220	11	3	30	s	n
1	220	11	4	34	s	n
1	220	11	5	33	s	n
1	220	11	6	36	s	n
1	220	11	7	41	s	n
1	220	11	8	39	s	n
1	220	11	9	33	s	n
1	220	11	10	36	s	n
1	220	11	11	33	s	n
1	220	11	12	23	s	n
1	220	11	13	32	s	n
1	220	11	14	41	s	n
1	220	11	15	28	s	n
1	220	11	16	37	s	n
1	220	11	17	31	s	n
1	220	11	18	35	s	n
1	220	11	19	33	s	n
1	220	11	20	31	s	n
1	220	11	21	46	s	n
1	220	11	22	35	s	n
1	220	11	23	40	s	n
1	220	11	24	39	s	n
1	220	11	25	42	s	n
1	220	11	26	50	s	n
1	220	11	27	43	s	n
1	220	11	28	41	s	n
1	220	11	29	38	s	n
1	220	11	30	52	s	n
1	220	11	31	38	s	n
1	220	11	32	48	s	n
1	220	11	33	55	s	n
1	220	11	34	43	s	n
1	220	11	35	34	s	n
1	220	11	36	32	s	n
1	220	11	37	29	s	n
1	220	11	38	29	s	n
1	220	11	39	50	s	n
1	220	11	40	34	s	n
1	220	11	41	33	s	n
1	220	11	42	17	s	n
1	220	11	43	26	s	n
1	220	11	44	37	s	n
1	220	11	45	32	s	n
1	220	11	46	32	s	n
1	220	11	47	31	s	n
1	220	11	48	31	s	n
1	220	11	49	28	s	n
1	220	11	50	28	s	n
1	220	12	1	37	s	n
1	220	12	2	32	s	n
1	220	12	3	35	s	n
1	220	12	4	35	s	n
1	220	12	5	29	s	n
1	220	12	6	31	s	n
1	220	12	7	36	s	n
1	220	12	8	30	s	n
1	220	12	9	32	s	n
1	220	12	10	27	s	n
1	220	12	11	31	s	n
1	220	12	12	24	s	n
1	220	12	13	29	s	n
1	220	12	14	31	s	n
1	220	12	15	36	s	n
1	220	12	16	27	s	n
1	220	12	17	32	s	n
1	220	12	18	34	s	n
1	220	12	19	25	s	n
1	220	12	20	25	s	n
1	220	12	21	21	s	n
1	220	12	22	41	s	n
1	220	12	23	40	s	n
1	220	12	24	39	s	n
1	220	12	25	37	s	n
1	220	12	26	35	s	n
1	220	12	27	30	s	n
1	220	12	28	34	s	n
1	220	12	29	43	s	n
1	220	12	30	36	s	n
1	220	12	31	38	s	n
1	220	12	32	44	s	n
1	220	12	33	41	s	n
1	220	12	34	36	s	n
1	220	12	35	37	s	n
1	220	12	36	34	s	n
1	220	12	37	24	s	n
1	220	12	38	41	s	n
1	220	12	39	38	s	n
1	220	12	40	42	s	n
1	220	12	41	23	s	n
1	220	12	42	45	s	n
1	220	12	43	35	s	n
1	220	12	44	39	s	n
1	220	12	45	26	s	n
1	220	12	46	21	s	n
1	220	12	47	26	s	n
1	220	12	48	27	s	n
1	220	12	49	31	s	n
1	220	12	50	19	s	n
1	220	13	1	34	s	n
1	220	13	2	26	s	n
1	220	13	3	24	s	n
1	220	13	4	36	s	n
1	220	13	5	26	s	n
1	220	13	6	36	s	n
1	220	13	7	30	s	n
1	220	13	8	28	s	n
1	220	13	9	31	s	n
1	220	13	10	34	s	n
1	220	13	11	22	s	n
1	220	13	12	26	s	n
1	220	13	13	36	s	n
1	220	13	14	29	s	n
1	220	13	15	33	s	n
1	220	13	16	42	s	n
1	220	13	17	21	s	n
1	220	13	18	32	s	n
1	220	13	19	27	s	n
1	220	13	20	35	s	n
1	220	13	21	32	s	n
1	220	13	22	38	s	n
1	220	13	23	28	s	n
1	220	13	24	31	s	n
1	220	13	25	40	s	n
1	220	13	26	30	s	n
1	220	13	27	34	s	n
1	220	13	28	48	s	n
1	220	13	29	38	s	n
1	220	13	30	44	s	n
1	220	13	31	35	s	n
1	220	13	32	47	s	n
1	220	13	33	42	s	n
1	220	13	34	42	s	n
1	220	13	35	32	s	n
1	220	13	36	29	s	n
1	220	13	37	40	s	n
1	220	13	38	32	s	n
1	220	13	39	21	s	n
1	220	13	40	28	s	n
1	220	13	41	34	s	n
1	220	13	42	36	s	n
1	220	13	43	28	s	n
1	220	13	44	41	s	n
1	220	13	45	36	s	n
1	220	13	46	38	s	n
1	220	13	47	45	s	n
1	220	13	48	25	s	n
1	220	13	49	29	s	n
1	220	13	50	34	s	n
1	220	14	1	32	s	n
1	220	14	2	34	s	n
1	220	14	3	26	s	n
1	220	14	4	32	s	n
1	220	14	5	24	s	n
1	220	14	6	27	s	n
1	220	14	7	32	s	n
1	220	14	8	32	s	n
1	220	14	9	31	s	n
1	220	14	10	27	s	n
1	220	14	11	26	s	n
1	220	14	12	31	s	n
1	220	14	13	23	s	n
1	220	14	14	35	s	n
1	220	14	15	34	s	n
1	220	14	16	35	s	n
1	220	14	17	29	s	n
1	220	14	18	32	s	n
1	220	14	19	36	s	n
1	220	14	20	29	s	n
1	220	14	21	27	s	n
1	220	14	22	21	s	n
1	220	14	23	33	s	n
1	220	14	24	31	s	n
1	220	14	25	32	s	n
1	220	14	26	50	s	n
1	220	14	27	35	s	n
1	220	14	28	28	s	n
1	220	14	29	42	s	n
1	220	14	30	41	s	n
1	220	14	31	45	s	n
1	220	14	32	42	s	n
1	220	14	33	53	s	n
1	220	14	34	38	s	n
1	220	14	35	36	s	n
1	220	14	36	45	s	n
1	220	14	37	47	s	n
1	220	14	38	36	s	n
1	220	14	39	24	s	n
1	220	14	40	27	s	n
1	220	14	41	35	s	n
1	220	14	42	28	s	n
1	220	14	43	27	s	n
1	220	14	44	32	s	n
1	220	14	45	39	s	n
1	220	14	46	28	s	n
1	220	14	47	32	s	n
1	220	14	48	26	s	n
1	220	14	49	35	s	n
1	220	14	50	32	s	n
1	220	15	1	23	s	n
1	220	15	2	38	s	n
1	220	15	3	33	s	n
1	220	15	4	37	s	n
1	220	15	5	39	s	n
1	220	15	6	38	s	n
1	220	15	7	32	s	n
1	220	15	8	27	s	n
1	220	15	9	24	s	n
1	220	15	10	26	s	n
1	220	15	11	25	s	n
1	220	15	12	25	s	n
1	220	15	13	20	s	n
1	220	15	14	29	s	n
1	220	15	15	26	s	n
1	220	15	16	34	s	n
1	220	15	17	37	s	n
1	220	15	18	31	s	n
1	220	15	19	31	s	n
1	220	15	20	26	s	n
1	220	15	21	29	s	n
1	220	15	22	30	s	n
1	220	15	23	21	s	n
1	220	15	24	34	s	n
1	220	15	25	41	s	n
1	220	15	26	30	s	n
1	220	15	27	32	s	n
1	220	15	28	38	s	n
1	220	15	29	33	s	n
1	220	15	30	38	s	n
1	220	15	31	37	s	n
1	220	15	32	29	s	n
1	220	15	33	29	s	n
1	220	15	34	46	s	n
1	220	15	35	36	s	n
1	220	15	36	43	s	n
1	220	15	37	43	s	n
1	220	15	38	39	s	n
1	220	15	39	30	s	n
1	220	15	40	37	s	n
1	220	15	41	37	s	n
1	220	15	42	33	s	n
1	220	15	43	26	s	n
1	220	15	44	27	s	n
1	220	15	45	32	s	n
1	220	15	46	36	s	n
1	220	15	47	28	s	n
1	220	15	48	30	s	n
1	220	15	49	28	s	n
1	220	15	50	30	s	n
1	220	16	1	21	s	n
1	220	16	2	19	s	n
1	220	16	3	29	s	n
1	220	16	4	27	s	n
1	220	16	5	36	s	n
1	220	16	6	25	s	n
1	220	16	7	32	s	n
1	220	16	8	33	s	n
1	220	16	9	29	s	n
1	220	16	10	24	s	n
1	220	16	11	26	s	n
1	220	16	12	21	s	n
1	220	16	13	30	s	n
1	220	16	14	33	s	n
1	220	16	15	30	s	n
1	220	16	16	39	s	n
1	220	16	17	36	s	n
1	220	16	18	31	s	n
1	220	16	19	33	s	n
1	220	16	20	27	s	n
1	220	16	21	28	s	n
1	220	16	22	36	s	n
1	220	16	23	30	s	n
1	220	16	24	33	s	n
1	220	16	25	35	s	n
1	220	16	26	45	s	n
1	220	16	27	40	s	n
1	220	16	28	45	s	n
1	220	16	29	47	s	n
1	220	16	30	32	s	n
1	220	16	31	34	s	n
1	220	16	32	47	s	n
1	220	16	33	37	s	n
1	220	16	34	43	s	n
1	220	16	35	40	s	n
1	220	16	36	43	s	n
1	220	16	37	48	s	n
1	220	16	38	35	s	n
1	220	16	39	27	s	n
1	220	16	40	31	s	n
1	220	16	41	30	s	n
1	220	16	42	29	s	n
1	220	16	43	35	s	n
1	220	16	44	30	s	n
1	220	16	45	30	s	n
1	220	16	46	36	s	n
1	220	16	47	32	s	n
1	220	16	48	42	s	n
1	220	16	49	31	s	n
1	220	16	50	35	s	n
1	220	17	1	26	s	n
1	220	17	2	31	s	n
1	220	17	3	24	s	n
1	220	17	4	21	s	n
1	220	17	5	34	s	n
1	220	17	6	43	s	n
1	220	17	7	33	s	n
1	220	17	8	29	s	n
1	220	17	9	22	s	n
1	220	17	10	28	s	n
1	220	17	11	21	s	n
1	220	17	12	20	s	n
1	220	17	13	20	s	n
1	220	17	14	23	s	n
1	220	17	15	35	s	n
1	220	17	16	36	s	n
1	220	17	17	37	s	n
1	220	17	18	29	s	n
1	220	17	19	22	s	n
1	220	17	20	23	s	n
1	220	17	21	25	s	n
1	220	17	22	33	s	n
1	220	17	23	36	s	n
1	220	17	24	27	s	n
1	220	17	25	31	s	n
1	220	17	26	30	s	n
1	220	17	27	31	s	n
1	220	17	28	47	s	n
1	220	17	29	48	s	n
1	220	17	30	45	s	n
1	220	17	31	32	s	n
1	220	17	32	42	s	n
1	220	17	33	40	s	n
1	220	17	34	40	s	n
1	220	17	35	45	s	n
1	220	17	36	30	s	n
1	220	17	37	37	s	n
1	220	17	38	40	s	n
1	220	17	39	39	s	n
1	220	17	40	28	s	n
1	220	17	41	28	s	n
1	220	17	42	27	s	n
1	220	17	43	31	s	n
1	220	17	44	32	s	n
1	220	17	45	23	s	n
1	220	17	46	36	s	n
1	220	17	47	33	s	n
1	220	17	48	39	s	n
1	220	17	49	37	s	n
1	220	17	50	35	s	n
1	220	18	1	29	s	n
1	220	18	2	26	s	n
1	220	18	3	30	s	n
1	220	18	4	36	s	n
1	220	18	5	32	s	n
1	220	18	6	38	s	n
1	220	18	7	35	s	n
1	220	18	8	25	s	n
1	220	18	9	27	s	n
1	220	18	10	24	s	n
1	220	18	11	21	s	n
1	220	18	12	30	s	n
1	220	18	13	29	s	n
1	220	18	14	28	s	n
1	220	18	15	27	s	n
1	220	18	16	39	s	n
1	220	18	17	19	s	n
1	220	18	18	25	s	n
1	220	18	19	23	s	n
1	220	18	20	27	s	n
1	220	18	21	22	s	n
1	220	18	22	20	s	n
1	220	18	23	18	s	n
1	220	18	24	28	s	n
1	220	18	25	26	s	n
1	220	18	26	32	s	n
1	220	18	27	32	s	n
1	220	18	28	30	s	n
1	220	18	29	41	s	n
1	220	18	30	40	s	n
1	220	18	31	37	s	n
1	220	18	32	46	s	n
1	220	18	33	31	s	n
1	220	18	34	35	s	n
1	220	18	35	44	s	n
1	220	18	36	31	s	n
1	220	18	37	41	s	n
1	220	18	38	35	s	n
1	220	18	39	44	s	n
1	220	18	40	37	s	n
1	220	18	41	32	s	n
1	220	18	42	33	s	n
1	220	18	43	31	s	n
1	220	18	44	32	s	n
1	220	18	45	28	s	n
1	220	18	46	41	s	n
1	220	18	47	25	s	n
1	220	18	48	32	s	n
1	220	18	49	34	s	n
1	220	18	50	23	s	n
1	220	19	1	32	s	n
1	220	19	2	30	s	n
1	220	19	3	32	s	n
1	220	19	4	29	s	n
1	220	19	5	33	s	n
1	220	19	6	34	s	n
1	220	19	7	29	s	n
1	220	19	8	24	s	n
1	220	19	9	25	s	n
1	220	19	10	18	s	n
1	220	19	11	29	s	n
1	220	19	12	30	s	n
1	220	19	13	31	s	n
1	220	19	14	23	s	n
1	220	19	15	31	s	n
1	220	19	16	30	s	n
1	220	19	17	32	s	n
1	220	19	18	27	s	n
1	220	19	19	32	s	n
1	220	19	20	20	s	n
1	220	19	21	28	s	n
1	220	19	22	32	s	n
1	220	19	23	24	s	n
1	220	19	24	26	s	n
1	220	19	25	24	s	n
1	220	19	26	35	s	n
1	220	19	27	30	s	n
1	220	19	28	30	s	n
1	220	19	29	32	s	n
1	220	19	30	40	s	n
1	220	19	31	42	s	n
1	220	19	32	40	s	n
